frame_nb,letter_count,pixel_norm_diff,hist_norm_diff,x_flow,y_flow,nb_flow_points,is_credit
10,0,15080.910847823483,13472.908520434628,-8.93346,-37.680424,4,False
20,0,3445.093322393459,29659.801078227076,194.71527,-123.879105,8,False
30,0,8926.229047027642,20221.317316139422,-63.776752,10.018376,9,False
40,0,13035.289064688975,41710.09026602556,65.86399,37.789574,2,False
50,0,19326.416998502336,33431.964046403256,68.19742,-11.678508,13,False
60,4,23514.603866533664,16165.320040135302,0.0,0.0,0,False
70,6,13017.641068949473,60923.73814860674,0.0,0.0,0,False
80,4,51078.58940887072,27214.41654711708,0.0,0.0,0,False
90,0,22297.039355035457,20935.932890607,53.097095,-45.856514,5,False
100,10,45965.38244157226,28186.83437351559,-31.45835,-10.866294,12,False
110,4,22175.031860180043,5298.456756452769,-7.3403826,-6.3919463,16,False
120,6,16862.88797922823,13797.99296999386,6.8547163,-21.344355,32,False
130,9,28888.044984041408,12661.833832427275,-4.0929904,8.934412,63,False
140,12,24261.001689955014,10184.427720790207,3.6830041,1.5822334,71,False
150,3,23171.090371408936,10251.209782264725,41.88824,-7.473662,11,False
160,35,35072.240704009775,18805.3637029439,-47.996246,48.50949,6,False
170,31,17485.815908901706,7092.14537358055,-19.73569,0.101800285,12,False
180,16,21993.86689511419,7265.974676531704,-3.7321134,15.627329,16,False
190,23,39589.277853984655,6301.022932826066,-10.011238,17.53225,2,False
200,1,26314.347170317564,6980.0451287939395,3.5361593,-20.503178,14,False
210,17,27217.74018907521,6331.816958819956,-48.037903,-5.3302307,11,False
220,38,25851.14531311911,9001.399780034215,18.49836,-7.238196,6,False
230,3,32328.741577735436,11773.586539368536,-43.26823,-30.172546,2,False
240,0,23028.180171259733,11747.302498871815,66.77133,-63.68522,10,False
250,7,22160.704072750035,10875.275444787594,0.90830487,-11.712436,3,False
260,7,20835.61693351075,14037.938737578248,5.7481112,14.890867,9,False
270,5,20651.617926932504,16985.41244715594,-18.369337,20.278652,21,False
280,10,10503.119346175212,5115.055424919656,8.179904,-16.261757,15,False
290,4,12285.942658176458,3364.136739194767,6.9270153,6.288784,16,False
300,5,21909.980556814742,4755.06824346402,17.930124,1.5160388,15,False
310,19,16921.95538346559,3063.2943051558073,5.551835,15.136765,13,False
320,11,21852.86219239942,8233.94474113107,11.762726,-6.383026,12,False
330,5,43435.239115262164,46134.70025913249,-12.674642,-57.74136,6,False
340,11,6377.601586803616,4798.644808693388,-1.6617016,-2.449071,11,False
350,15,3480.803211903827,5312.5364939923,0.5169945,-3.236073,8,False
360,81,14572.963082365919,3109.7356800860102,4.4501925,-1.4568284,11,False
370,87,6728.288341027011,3178.9790814033363,0.18152347,-0.008594882,31,False
380,86,10253.0107773278,4829.8289824796075,-0.048261445,0.073133275,29,False
390,83,7520.338489722388,3656.2199058590554,-0.056399535,0.049409803,30,False
400,85,7147.830859778371,3776.0680608272937,0.05368884,0.041982386,29,False
410,91,27304.96811937344,7840.542965892095,-0.35651213,-0.30078202,29,False
420,65,26979.0758737211,4923.340532605885,-4.0983167,-6.6193795,28,False
430,24,25757.48992040956,17665.843766998507,-8.55628,6.6396384,20,False
440,15,25698.595448000655,19126.952553922438,-24.161728,1.3663723,10,False
450,10,19750.910130928143,17586.604845734153,-0.82648575,-17.79343,7,False
460,0,16716.192688528092,19994.111083016418,-14.586343,-5.485522,7,False
470,0,13788.710527094257,41674.268463885484,-0.74823,-46.789032,1,False
480,0,11058.610310522747,20235.667372241518,-6.3265867,-4.278892,46,False
490,3,11166.958493699169,26821.735961715825,-1.5672923,12.163695,45,False
500,0,19395.851308978425,49658.6285553679,-15.074779,-0.44483525,36,False
510,0,19994.363755818787,53770.720917614635,-3.5500488,-18.763287,2,False
520,3,9821.200232150855,36979.40440299168,-4.0153775,6.535107,18,False
530,3,25262.45128644487,55127.90108465948,23.493647,-15.576352,24,False
540,25,25063.015441083702,48881.90890298782,-24.611887,11.369547,16,False
550,5,76262.25505451567,36039.79406156478,-59.477962,-7.2342777,11,False
560,2,58081.33008979736,25080.146092078492,-118.50136,20.812565,4,False
570,0,9255.737301803676,28319.293317454092,105.95364,-74.34155,4,False
580,0,15110.323325461966,30464.460211859983,12.302889,-5.17016,17,False
590,0,19408.810705450243,31592.03472396167,71.32892,-0.6073347,14,False
600,0,114714.33763919835,35437.9527907581,-3.6376529,-46.54421,9,False
610,5,51449.69341016524,14489.694682773685,-24.42463,-9.968699,6,False
620,9,31717.52986914334,12981.919734769584,-12.889697,-1.8526512,10,False
630,41,33417.959213572576,22886.094773901466,-9.473401,23.646095,10,False
640,36,24053.02949734191,4317.004748665445,13.316821,-0.00025708336,56,False
650,47,24713.64165799933,8276.989428530158,4.7665825,15.971242,46,False
660,46,24084.45517341009,4382.582343778608,-1.5941913,8.0752325,39,False
670,90,28159.165044439793,4517.044387649959,2.656941,9.651842,43,False
680,75,26184.055052646065,3277.682718018936,-2.5609229,0.2412153,14,False
690,57,27150.62411805666,4688.390342111032,3.8629684,0.31009674,12,False
700,91,28976.915104958982,6235.061828081579,-0.017730713,-0.025043834,11,False
710,87,25789.936583869297,7001.980291317593,0.027679443,0.016746521,12,False
720,127,23411.71083026612,4755.973296813177,0.46230063,0.02611033,12,False
730,100,22732.539673340503,4163.6875483157955,-5.6985116,0.9442113,12,False
740,50,26847.67548597085,3876.8917962718538,3.1310084,-0.6848221,13,False
750,49,43411.08253660579,9836.106953464872,-9.368418,0.17587385,66,False
760,62,21771.397474668454,2102.615514068133,-6.788556,-0.58875364,81,False
770,55,17517.356450103995,1729.8260028106872,-2.0753849,-7.553746,73,False
780,74,19210.627657627432,1849.3296082634918,3.3422685,-0.13208644,74,False
790,99,20769.921184251038,2553.5285391003563,-1.3700256,-1.9067168,18,False
800,99,26917.041293574595,1839.7124775355524,-2.0218577,0.34973553,15,False
810,99,28419.9574595037,2130.6529515620323,-10.632127,-4.29471,15,False
820,78,24440.170416754463,1644.1861208512862,-10.934587,0.76658374,12,False
830,102,27198.299836570666,1970.8860951358909,-7.844871,0.12681885,15,False
840,79,17337.717900577343,2096.9883166102763,-0.732193,0.45742145,14,False
850,54,22317.445015054927,2310.3874134006182,-4.39299,-0.91971457,82,False
860,43,23886.602353620743,1742.9302912050155,-4.524753,-1.880322,77,False
870,47,28681.428869566455,2132.8319202412554,-11.117678,1.5510226,39,False
880,38,22753.236495057135,11764.0345120201,8.681478,22.192253,59,False
