frame_nb,letter_count,pixel_norm_diff,hist_norm_diff,x_flow,y_flow,nb_flow_points,is_credit
10,55,10918.747364052344,4440.959580991477,-2.033863,7.058529,4,False
20,82,9513.266683952468,1436.5535144922378,0.605145,0.29116678,32,False
30,88,579.3263329074555,1001.6196883048975,-0.0024131774,0.017480468,40,False
40,92,19.0,7.483314773547883,-0.00051095145,-0.00036708286,35,False
50,92,18.411952639521967,51.49757275833493,0.00013166155,-0.0002572196,35,False
60,94,273.24531103021695,195.50959055759898,0.0012887138,-0.0027941023,35,False
70,94,13.114877048604,14.071247279470288,-0.00014779228,0.0007468087,35,False
80,94,50.27922035990614,80.96912991998865,0.0012145996,-0.00016915458,35,False
90,91,230.06520814760324,165.74679484080528,0.002488454,0.0024227565,36,False
100,91,35.32704346531139,44.654227123532216,-0.00019601676,-8.803148e-05,39,False
110,89,34.62657938636157,41.060930335295616,0.00030713202,-0.00019914676,39,False
120,90,238.6084659017781,191.49412523625887,-0.004342886,0.0012825208,39,False
130,90,23.790754506740637,7.3484692283495345,-0.00025634764,0.0002090454,40,False
140,87,68.75318174455637,51.0098029794274,0.0012401581,-0.00040550233,40,False
150,16,185251.4668147057,305382.2775669865,1.0980562,36.192295,19,False
160,29,983.3295480153131,12169.699996302292,-0.0042032097,0.017452534,13,False
170,26,2469.4396125437042,11803.034016726377,0.0036137898,0.004181544,12,False
180,22,4542.466510608526,18400.9949730986,-0.002009074,-0.003106435,12,False
190,31,4077.564469140862,9273.743904162979,0.61319554,0.032444295,13,False
200,45,12039.271904895246,9982.5961553095,2.627121,0.06638609,14,False
210,146,13439.97764135045,27768.671304187388,2.8588502,-5.2020297,13,False
220,171,8832.791574581617,46690.49682751299,-1.9399537,-0.6438951,26,False
230,153,8008.838367703521,32587.1925455385,0.3306179,-0.2698614,40,False
240,157,5152.053862296084,21743.85646567784,0.4991601,-0.09347916,46,False
250,179,4076.923349782284,54956.43723896228,0.5038728,-0.019225588,47,False
260,161,2651.986990918319,46753.267885785266,0.30006552,0.016833639,43,False
270,153,2425.6966009787784,110308.6988772871,0.16519733,-0.002593462,43,False
280,154,1482.3420657864365,13275.7654393259,0.05761927,0.008651733,44,False
290,149,1369.6864604718849,75775.89437281489,0.014952524,0.014445714,42,False
300,0,0.0,274997.280466553,5.0849223,-36.77529,26,False
310,0,0.0,0.0,0.0,0.0,0,False
320,0,10.816653826391969,35.6931365951495,0.0,0.0,0,False
330,0,4831.732505013083,655.7560522023415,0.0,0.0,0,False
340,0,132.7365812427004,45.69463863518345,0.002327659,0.004508279,11,False
350,0,50.438080851673966,22.759613353482084,0.0008087158,-0.0012374878,10,False
360,0,78.47929663293371,74.68600939935136,-0.0014343262,0.0018435392,11,False
370,0,0.0,674.4464396822034,-13.44786,-0.17542197,11,False
380,0,7136.49493799302,1253.3299645344796,0.0,0.0,0,False
390,0,100.66777041337511,60.481402100149765,3.8146973e-05,0.00025385077,22,False
400,0,180.61561394298113,65.93936608733814,0.0014132545,-0.0019451323,21,False
410,0,119.51150572225254,38.47076812334269,-0.00066930597,-0.0014551337,22,False
420,0,0.0,1208.681099380643,-4.97668,-0.19034211,23,False
430,1,15362.649966721236,6179.985598688721,0.0,0.0,0,False
440,1,158.64110438344787,42.638011210655684,0.00041802725,0.0020635922,96,False
450,0,371.4915880608873,656.7724111136216,-0.0006633641,0.00015667788,97,False
460,0,346.6871788803272,76.11832893594026,-0.00016410984,-0.0031721154,98,False
470,0,13.30413469565007,5541.587317727656,2.6660948,0.8772016,98,False
480,0,5038.394684817775,246505.10305468322,0.0,0.0,0,False
490,2,12042.78302553027,98217.09907139388,0.5126942,7.3255134,20,False
500,1,14323.003944703778,32847.85508979239,-1.7095748,3.261034,27,False
510,7,17231.11014995842,19211.13703037902,-1.4464436,0.28045043,30,False
520,57,25414.648177773382,12512.527402567397,-0.8856786,-1.7438134,28,False
530,72,27258.881800249987,8683.064666349088,-3.307433,-1.7530857,35,False
540,65,25249.018753210985,4443.278519291808,0.42629734,0.7674211,45,False
550,71,25046.190987852824,1224.1772747441441,-1.3108842,3.8669941,58,False
560,55,25235.01169011023,1245.0518061510534,1.7450471,0.32577628,54,False
570,64,28000.063035643332,1121.3233253616015,1.7339853,4.877417,49,False
580,140,27199.236404722837,1729.5849213033744,-6.5560513,7.1924305,41,False
590,70,27315.4457587644,1683.0995217158134,-5.9803557,1.2794417,53,False
600,46,28120.980068269313,1315.4504931771473,1.9753679,2.6308079,49,False
610,57,29263.54829818148,1641.955541420047,-0.4398379,9.48455,37,False
620,52,28394.68279449517,1557.5429368078428,1.3924519,2.33261,40,False
630,75,31248.845034656882,1577.716070780798,-9.214573,7.7263613,34,False
640,68,28321.952298526314,1679.1289408499872,0.42765647,7.9094963,40,False
650,80,27697.269233626626,1568.626150489657,4.136122,0.36277327,55,False
660,75,32008.922787247935,2437.6730707787706,-2.4213085,-4.9196057,59,False
670,76,30454.53933324226,2427.9987644148423,-3.2140083,-0.44220108,56,False
