frame_nb,letter_count,pixel_norm_diff,hist_norm_diff,x_flow,y_flow,nb_flow_points,is_credit
10,2,14733.170398797402,41728.05588569877,-28.131859,-15.804977,2,False
20,0,10047.12003511454,14926.595727090622,10.123513,15.838783,17,False
30,4,14175.318832393154,6420.089563238195,-14.4428215,-23.328186,19,False
40,5,19161.5192247379,23659.267021613327,-11.633453,-11.473649,15,False
50,10,15128.592730323597,29024.576413791125,-24.270407,12.248674,7,False
60,15,7100.165983975304,9359.4163279555,-6.9691796,10.260879,14,False
70,0,19159.105067826105,45906.77298612918,3.7584748,7.369138,20,False
80,2,10157.901554947262,21142.004635322544,-7.815699,0.9295222,6,False
90,26,19455.499042687134,24014.774577330514,52.826283,40.214443,7,False
100,72,34439.40228865768,55861.79354442534,15.56546,-0.70449287,7,False
110,9,20392.72617871382,42459.67922629656,2.562622,4.899663,4,False
120,3,24721.23789376252,82970.62965893414,-6.6415634,-13.701332,1,False
130,1,36639.590513541494,83326.14884896578,30.943111,-66.352325,8,False
140,2,11881.414099340196,60405.21325183779,0.0,0.0,0,False
150,2,6778.115962419056,2944.726812456463,-5.741389,1.2674179,6,False
160,3,14771.417298282518,68093.03936526846,-33.018703,-7.186658,7,False
170,1,8453.951265532585,7150.033426495292,-7.9642487,-0.26605225,6,False
180,1,10524.785365982529,44088.33516929393,18.719793,-13.737729,5,False
190,0,8575.71367292542,5193.231749113455,-10.465347,15.107182,2,False
200,1,70751.64967688033,94174.3700483311,-6.9252634,-5.4592524,7,False
210,0,11538.889937944637,15413.966264398012,83.09381,-78.881966,2,False
220,28,49137.78388368771,14862.987452056872,11.883598,-36.672783,4,False
230,0,30652.48978468144,35066.66930291498,324.17017,31.679298,1,False
240,0,19687.93183653377,6599.57059209158,25.252127,8.423523,3,False
250,2,17300.304216978384,8378.9801288701,-7.6274643,-18.536928,8,False
260,7,20381.473057657044,9302.694770871503,8.713191,-17.81491,14,False
270,0,10594.143240489058,90045.42862355645,-51.426678,57.8956,12,False
280,12,14996.836366380745,22052.930326829584,11.239268,7.663803,3,False
290,14,16071.022213910352,43732.85165639213,-13.433479,33.580467,4,False
300,8,6612.11426096071,20407.938357413765,-2.3431728,8.373323,12,False
310,8,6719.6787125576175,4515.528319034219,6.444211,-13.33868,11,False
320,45,67153.54324233384,88601.2487383784,1.1823616,77.04878,8,False
330,29,13792.240753409144,5199.409966525048,-11.560541,-0.11332358,52,False
340,21,18306.2236684686,2793.1083043806234,0.64302397,-3.1419055,39,False
350,3,83025.33080933795,16586.2149389184,3.631158,-2.9518325,24,False
360,5,52141.024922799515,12849.388934887138,2.7805753,-11.362039,9,False
370,0,85524.59873627003,30157.87661623411,-80.365814,-106.6203,3,False
380,3,2441.9957002419146,39138.24331775763,69.57994,107.09947,4,False
390,0,10656.821805773052,43093.912934427295,1.917038,48.86508,7,False
400,0,5254.7941919736495,3286.886368586538,-2.1589282,-0.2975453,43,False
410,0,11029.921622568312,31669.47066182193,-0.99499094,-42.27308,33,False
420,0,4780.7312202214425,7272.356151894653,-3.844668,0.6125666,40,False
430,0,3997.0647980737067,3576.088086163427,-2.4740598,-0.6483847,43,False
440,0,3961.6605104425594,3665.5043309209173,-2.1211243,-0.32772318,3,False
450,6,33914.05334076126,43365.50359444705,29.434021,-15.235094,4,False
460,0,20202.206042905313,7523.9156029291025,-45.9923,-14.201112,6,False
470,0,24389.91791704105,10752.634560887856,-19.728144,-10.749863,5,False
480,5,24633.853778895416,19777.02788590844,-52.007587,-14.155428,13,False
490,7,14585.539825457266,3042.977489236488,-5.502445,10.732742,4,False
500,3,19623.995158988397,4106.838199880779,-9.742338,10.037131,9,False
