frame_nb,letter_count,pixel_norm_diff,hist_norm_diff,x_flow,y_flow,nb_flow_points,is_credit
10,0,11278.170995334305,3222.956406779341,58.759647,-11.178669,6,False
20,0,11442.114926883054,13287.03503419781,52.397022,50.521866,10,False
30,2,12901.190720239741,11051.437191605442,98.73822,66.187805,6,False
40,0,20428.656123201057,15573.537106258167,-21.378674,-53.060413,5,False
50,0,19204.11888111506,9495.596137157478,-34.096397,34.89904,11,False
60,0,16227.120416142847,14784.280097454865,24.43032,-9.429831,10,False
70,0,11387.40216203854,9458.07771167059,8.259839,11.682405,13,False
80,5,16829.053568160034,16515.67951977756,35.84187,-62.7652,15,False
90,1,22229.749706193274,18509.068155906716,20.424236,-35.998592,5,False
100,0,18363.661671899754,8937.852874152717,30.424326,36.882786,8,False
110,2,17646.50735981486,12644.862039579553,-5.8561506,13.43672,28,False
120,1,16209.7926575265,16443.555759020004,-13.500728,-19.729015,7,False
130,0,8021.877274054995,15310.995264841538,20.40334,-34.06797,17,False
140,0,9671.467623892457,8886.300467573668,18.351185,4.814934,10,False
150,1,12614.831271166491,39794.26657195732,0.72128767,-40.14363,13,False
160,0,12529.336574615592,4174.808019538144,-1.6666832,-24.637325,8,False
170,3,15892.440089552014,7395.659537864084,-4.636665,-7.8238044,21,False
180,2,13018.56432176759,10852.282801328023,16.362083,-3.8745549,12,False
190,12,14240.639767931776,4566.016425726039,10.873217,16.16413,7,False
200,4,10638.042677109357,3994.058837824,3.9540977,11.481825,16,False
210,0,14676.212079416133,26685.710483327963,-15.434362,-1.5091587,11,False
220,0,8635.242555944795,12911.50301088142,-11.617283,-5.7954407,8,False
230,0,2806.175333082379,11736.991778134634,2.3422394,2.7994854,6,False
240,5,19895.47373147973,36005.81297512945,-54.095417,-8.880481,7,False
250,3,13009.682240546847,6407.273991332039,16.404987,-21.093342,14,False
260,0,12502.570175767862,2543.152767727491,-18.255648,-6.904583,21,False
270,2,13347.117029531133,8247.137564027897,-8.809548,6.6992497,22,False
280,3,11624.982881707827,3646.0293471117316,-11.866416,4.439535,24,False
290,1,13427.347578729017,5151.5729636684755,21.733372,9.542491,9,False
300,73,76979.58754111378,50505.43618265266,-2.233569,-17.794561,6,False
310,72,30500.35737495546,2832.5596198491567,-14.828201,-0.9697615,20,False
320,86,35426.26185473144,10920.847494585756,-0.008792309,6.3221917,47,False
330,42,23667.568189402136,17532.611727863023,22.025854,-2.9133947,19,False
340,80,48184.05169763124,8283.008269946373,-9.051088,4.00211,20,False
350,109,55666.0899381302,9562.18698834111,-2.3129678,6.564106,66,False
360,61,28417.737541894498,4632.80066482468,3.923403,0.61377245,58,False
370,15,45355.543068074934,22140.829930244257,1.1032376,6.029327,57,False
380,5,32298.49363360465,7352.9747721585445,-12.754616,4.366783,12,False
