frame_nb,letter_count,pixel_norm_diff,hist_norm_diff,x_flow,y_flow,nb_flow_points,is_credit
10,0,1540.5684015972806,127302.2363275681,0.48238045,0.43145698,7,False
20,0,1492.3203409456028,46614.120929177676,0.13068806,0.6635218,11,False
30,0,1605.6381908761389,35886.74772112959,-3.5287812,-2.50549,5,False
40,0,1727.6107779242407,25671.769319624233,-6.2827954,-0.6317177,7,False
50,0,1540.51062962902,16534.48075991502,-2.739952,-1.9972595,5,False
60,0,1867.9405772133116,18567.231134447593,-3.1638947,-1.2902018,3,False
70,0,1871.164343396913,14006.086891062756,-3.1846466,-1.0090942,4,False
80,0,1843.8644201784468,9673.037992275229,-3.5970001,-0.7243144,3,False
90,0,2431.569657649149,12428.49395542356,-4.7461853,1.3177032,2,False
100,0,2525.430656343587,10804.155959629608,-4.340534,1.811409,2,False
110,0,2655.7784169617767,8249.547745179732,-4.5024986,1.9257126,2,False
120,0,3180.476536621517,8932.074786968591,-5.11895,1.2611694,2,False
130,1,3503.808784736975,7799.532678308361,-6.982685,0.4826126,2,False
140,2,3887.587941127506,6924.720788595017,-6.9751244,-3.2462006,2,False
150,2,4544.2981856387905,7965.821614874388,-8.273518,-2.7215958,2,False
160,4,4571.440910697633,5205.677861719835,-10.882263,-0.62899303,4,False
170,1,4692.334493618288,5204.297647137411,-7.317566,0.2376353,3,False
180,0,5241.554540401158,5514.930099285031,-7.3648934,0.61144,3,False
190,3,5569.542710133391,4328.497660851857,-8.883365,0.9512151,3,False
200,1,5724.591601153746,3342.511929672054,-9.289059,-0.09277344,3,False
210,2,6159.183630969286,4183.952198579711,-9.712977,-0.7324931,3,False
220,2,6547.632167432743,3733.292380727767,-10.030764,-1.6707255,3,False
230,2,6603.923303612785,4051.3787776508875,-8.736794,-0.15790813,3,False
240,7,7007.046952889641,5776.123786762191,-9.159089,-0.2076772,3,False
250,3,6907.000289561309,3714.5260801345844,-11.33881,0.057445526,4,False
260,1,6826.429447375839,3763.296958784943,-8.291067,-2.0933838,2,False
270,0,7580.679718864266,5639.430467697957,-9.017306,-1.9196371,3,False
280,3,7791.603621848329,3954.587715552659,-9.654738,-4.4614663,3,False
290,9,7615.486721149214,3338.2791974309157,-8.26527,-4.89209,2,False
300,6,8151.687371336072,4575.9921328603705,-11.692336,-5.399653,3,False
310,9,7653.419562522363,3380.907866239481,-6.2471924,-2.7633,12,False
320,15,7328.89657451925,3237.111057717977,-5.4986176,-1.9434342,16,False
330,11,8025.415378657979,4301.163098511844,-5.5232244,-2.1059475,17,False
340,10,8391.89638877888,3123.787764877761,-5.6261992,-2.0906699,14,False
350,6,7852.480818187332,2714.8141741194736,-5.379656,-1.3170398,20,False
