frame_nb,letter_count,pixel_norm_diff,hist_norm_diff,x_flow,y_flow,nb_flow_points,is_credit
10,69,8271.099564145024,1524.664553270653,0.007897419,0.07726122,23,False
20,62,2932.305748041974,119.19731540601072,0.00010681152,-0.00021292946,22,False
30,68,464.19607925961634,676.9889216227988,-0.0009326172,-0.0016033936,25,False
40,68,9.327379053088816,4.898979485566356,-1.0899136e-06,3.2697405e-06,28,False
50,68,28.722813232690143,16.1245154965971,-0.00013623919,-3.8146973e-05,28,False
60,72,95.62426470305536,131.36970731489052,5.5585588e-05,-8.719308e-06,28,False
70,73,36.61966684720111,48.92851929090027,0.00061826356,0.0016191271,27,False
80,42,24.61706725018234,2037.6133097327372,-7.5022864,-1.8855346,25,False
90,0,3.0,3422.207766924738,-20.592176,-4.798319,22,False
100,0,0.0,12.727922061357855,0.0,0.0,0,False
110,0,0.0,0.0,0.0,0.0,0,False
120,0,0.0,0.0,0.0,0.0,0,False
130,0,0.0,0.0,0.0,0.0,0,False
140,57,27075.107700616816,17953.50132982422,0.0,0.0,0,False
150,54,574.2220824733232,986.1440057111334,-0.0023851898,-0.0012508192,38,False
160,54,3.0,2.0,0.0,0.0,38,False
170,53,17.776388834631177,10.583005244258363,-2.2486636e-05,0.000107614615,38,False
180,61,397.0931880553984,305.35225559998736,-0.0009761609,-0.0013895537,38,False
190,62,23.62202362203543,18.920887928424502,7.258235e-05,0.0001286687,37,False
200,0,6.082762530298219,17142.587844313355,-20.933762,1.6152618,37,False
210,0,25.298221281347036,140.0071426749364,0.0,0.0,0,False
220,0,0.0,0.0,0.0,0.0,0,False
230,0,0.0,0.0,0.0,0.0,0,False
240,0,0.0,0.0,0.0,0.0,0,False
250,0,0.0,0.0,0.0,0.0,0,False
260,45,16919.980644196967,9385.785955368894,0.0,0.0,0,False
270,41,362.42378509143134,276.9476484825246,0.00085630873,0.00029645648,21,False
280,41,6.324555320336759,9.797958971132712,4.272461e-05,-0.00018615722,20,False
290,41,26.68332812825267,66.1362230551458,-3.2043456e-05,-2.8991699e-05,20,False
300,40,275.4741367170428,129.1975231960737,-0.00076293945,-0.0006401062,20,False
310,0,3.4641016151377544,9170.96647033452,-2.5454865,-3.492267,20,False
320,0,3.4641016151377544,9.899494936611665,0.0,0.0,0,False
330,0,0.0,26.870057685088806,0.0,0.0,0,False
340,0,0.0,0.0,0.0,0.0,0,False
350,0,0.0,0.0,0.0,0.0,0,False
360,0,0.0,0.0,0.0,0.0,0,False
370,1,22191.663750156273,193208.74516439467,0.0,0.0,0,False
380,17,19177.8284484975,30410.661946100416,6.159828,-6.289814,2,False
390,19,8925.213162720542,9270.575386673689,4.384716,-6.5390472,2,False
400,15,8766.038615018759,7506.177722383077,-2.7877705,-0.102386475,3,False
410,16,8506.450258480325,6661.277204860941,-3.5782318,5.6758423,2,False
420,2,8834.438295669963,6958.139406479292,-3.1949196,0.6761627,4,False
430,2,21499.02248940635,24494.509343932572,36.550537,-2.8454742,1,False
440,6,10374.12034825122,12151.259605489466,0.4913554,3.3000274,15,False
450,0,10892.950426766845,11325.159071730515,-1.523236,1.6096802,5,False
460,0,9642.435117749043,10174.149202758921,-0.6956787,0.49978128,12,False
470,1,9052.471540966037,9719.268902546117,-0.004732572,0.002916776,13,False
480,0,8976.574290897392,9435.083889399182,-1.9889679,0.06561629,12,False
490,2,8498.062014365392,8574.205735810168,-2.86845,0.016683405,11,False
500,0,853.3434244195006,150536.33455747485,38.07078,82.07714,6,False
510,0,3885.118788402743,9258.55733902426,-0.008405049,-0.059557278,12,False
520,0,3948.807541524403,3800.2155202040844,0.37430063,-3.889971,12,False
530,0,5451.858307036235,4203.822308328457,1.4553158,-2.8210642,52,False
540,0,5297.106379902144,3893.7549999967896,0.00027720132,0.012797038,6,False
550,0,5773.783075246246,16690.371775367978,0.00029962714,-0.0009099787,11,False
560,1,10490.399468085094,9322.522834512125,-0.0046414463,0.013627485,11,False
570,9,10348.51163211406,11009.372915838576,0.009450739,0.015447443,11,False
580,8,9793.18451781646,7896.824931578514,0.0013940985,0.0062782983,11,False
590,13,7967.793358264256,70753.02970191454,0.0016999678,0.003137762,11,False
600,8,7630.416698975227,24480.550565704194,5.9540553,-0.029174805,11,False
610,8,7905.134533959558,15293.033642806125,6.928632,-0.3045621,16,False
620,2,9133.852035149244,22878.44867992583,-0.7062187,-1.5652212,12,False
630,1,11798.889057873203,22376.44927149971,-0.0015555487,0.040176816,9,False
640,2,12409.687224100373,21124.81583351675,0.0024632046,-0.00056566513,14,False
650,1,9779.643347280104,14044.45698487485,-0.0053646383,-0.0002570519,13,False
660,1,9936.897000573166,18472.65633307782,-0.0005839421,-0.006492908,13,False
670,4,9728.678121923862,14145.669372638398,-0.0037133354,0.005095073,14,False
680,5,9322.663567886593,10594.421267818267,-0.006323594,-0.00065700826,13,False
690,0,7114.942304755535,13791.219670500503,-11.390129,-3.4761028,14,False
700,0,6383.9620142980175,18853.313289711175,-2.0082364,-2.2514546,9,False
710,0,6682.186618166242,21771.408038985443,-0.5488349,-1.8090719,9,False
720,2,5466.788911234821,30505.96004062157,4.629006,-0.2761598,11,False
730,5,4505.862292613923,46161.82544050874,6.447211,-0.025048828,10,False
740,0,7165.545547967719,127359.58147701334,-3.5827754,20.969673,13,False
750,1,11956.379301444062,31959.982884851488,-0.48990145,2.0250328,11,False
760,5,15334.548966304812,47541.03629497363,0.12610626,1.1036009,12,False
770,2,18707.244425622925,45144.33417384733,-2.5024567,0.051317215,12,False
780,1,21419.74367260262,58698.1240075013,1.5126228,0.020529509,16,False
790,2,20042.67025623083,19883.866978030204,-2.6133757,0.015896797,16,False
800,4,14157.481449749457,3813.9559515023243,-2.1959329,0.14214468,16,False
810,2,14365.881386117595,3698.2536419234416,-2.16501,0.077064514,16,False
820,2,14254.464107780412,3488.424859445879,-2.8515239,0.064804524,17,False
830,2,14256.090382710121,4541.968295794237,-2.380252,0.35257864,16,False
840,0,14463.751726298402,4385.970816136377,7.051924,7.3579745,14,False
850,1,15231.414806248302,3241.950338916375,1.0161489,5.578396,3,False
860,6,13811.036782226018,7983.842308061952,0.35223278,0.50590026,28,False
870,0,15331.86661825624,8179.400222510206,1.8196115,2.830304,33,False
880,2,16469.87953811442,7943.376863777772,5.0440197,2.7896402,32,False
890,7,15295.694655686613,4896.02920742922,-0.09823227,-0.03351128,32,False
900,12,13480.458634631093,3856.3451609004087,-0.4914484,0.04229498,32,False
910,1,13403.47391536985,3569.5139725178274,0.1429517,0.124920025,29,False
920,0,12864.11648734572,3361.3821561970603,7.5090885,5.8846254,27,False
930,3,12863.334404422518,3897.080958871653,11.181738,-0.025473855,11,False
940,3,11942.563795098606,4062.6380591925736,9.313071,0.25041634,14,False
950,1,11211.441744931826,4665.87633783837,14.620358,-0.14864558,11,False
960,2,10799.687263990565,7075.856131946155,18.930126,0.7220558,15,False
970,4,9341.398824587248,9705.208395495689,6.73926,-0.107954405,20,False
980,1,2586.995168143922,12389.97893460679,3.9119062,0.006954795,19,False
990,0,113.37989239719712,38289.450975431864,65.997284,-1.3769115,22,False
1000,0,25246.673642284048,24585.338842489033,-2.303099,0.020093646,28,False
1010,4,31823.85037986447,18144.929649904956,-15.285472,4.4393005,24,False
1020,2,14503.038509222817,4186.919153745388,-0.16337134,-1.0574373,33,False
1030,4,14091.727182996412,3332.5512749243635,2.2955697,-1.0163273,49,False
1040,5,13824.858227121174,2883.7125376847116,5.2118726,-2.0435448,48,False
1050,8,14632.207899015104,3585.158573898789,6.5443506,-1.8859231,56,False
1060,16,15360.127343222126,4703.515493755708,6.995385,-2.4994571,62,False
1070,16,14366.880141492098,3536.8406806074827,6.186343,-2.4168026,40,False
1080,17,14513.783173246044,2664.5821436015067,4.9907007,-1.6303744,79,False
1090,24,13965.819453222213,2688.260776040896,3.8564413,-1.2579367,77,False
1100,14,13628.941521629624,2908.452165671631,3.3137257,-1.2255101,63,False
1110,16,14379.149940104247,3178.2548670614824,2.742007,-0.042433243,71,False
1120,12,13422.956976761863,2912.9081688237275,1.732698,0.52509934,99,False
1130,24,13487.909993768493,2954.31379511385,1.2764572,0.6321272,92,False
1140,24,13969.786147253652,2546.1441436022433,0.8839227,1.1213952,33,False
1150,7,23992.651124875716,31430.249664932668,-22.289568,2.3150034,18,False
1160,3,14708.926065488262,14584.160243222783,2.0451305,-0.73408633,12,False
1170,2,14763.507510073614,20734.59384699879,0.00095825194,0.008292007,10,False
1180,6,14902.33407892871,20544.03509537501,-0.0029937744,0.004193497,10,False
1190,9,15018.507715482254,18594.511071819015,0.0029418946,0.0044807433,10,False
1200,12,15648.627064378523,18368.364978952264,3.7341225,-0.08570376,11,False
1210,18,17338.23497360674,17376.88050255281,11.0391445,-0.52617,13,False
1220,13,18439.74351773907,8827.209411812999,1.2231305,-0.41155303,13,False
1230,11,15544.868285064367,6674.38446600134,2.5646632,1.5509338,15,False
1240,10,16157.443702516806,6801.621277313226,6.988951,-0.18088491,19,False
1250,14,18019.922669090454,6251.846447250604,5.190926,0.4297817,26,False
1260,5,21945.924109045853,5336.311272780103,5.8297043,1.4448988,32,False
1270,4,22564.25540539727,4652.68352674024,10.652252,-4.4951296,25,False
1280,5,19157.874255772742,44327.15693567545,-13.376638,-32.773518,16,False
1290,1,19617.411475523473,23895.505937309634,1.747134,1.6776103,23,False
1300,3,17642.017685060855,22456.573514229636,0.20947053,2.0598109,25,False
1310,5,15590.324948505724,17246.820924448657,0.946454,0.5765802,21,False
1320,0,9307.260606644686,41052.51095852725,14.445126,0.7481567,30,False
1330,0,8832.728853531053,39413.264543805555,-0.006034851,0.019140244,10,False
1340,1,9299.006237227717,31407.32583331475,-1.2744936,0.025988897,12,False
1350,0,8852.601199647479,24894.512809050913,-1.0306709,0.03799161,11,False
1360,2,8865.169710727483,17553.415508099843,-1.0593365,0.00939768,11,False
1370,3,8071.236150677292,11619.098846296127,4.6251764,0.015237649,24,False
1380,0,8403.015589655895,11315.189083705141,1.6460862,1.2148029,22,False
1390,5,10061.26572554368,8619.425618914522,2.3137846,0.056859065,19,False
1400,12,11505.988180073888,17915.683911031698,2.029061,0.040545654,20,False
1410,12,13216.607431561248,29794.543124538763,-0.09554436,-0.02042062,21,False
1420,12,14398.050388854736,20886.608724252004,1.5454533,0.510304,23,False
1430,18,51058.72091034009,32915.50789521559,86.82535,-14.4138,29,False
1440,5,13314.8239567784,4518.382011295636,-9.563777,3.9472163,21,False
1450,4,12531.74393290894,4886.704615587073,-1.1187463,-0.5419238,13,False
1460,5,12267.789694969506,4912.060463797245,-10.187762,7.4220853,19,False
1470,1,12171.645698096869,4763.628239063162,-4.9272494,1.376424,24,False
1480,2,12413.984009978425,4300.175577810748,-2.2117004,1.5096455,24,False
1490,2,11117.091436162607,3150.1498377061366,-4.1782274,0.7304224,52,False
1500,1,9993.853911279672,3656.3134438939996,0.5920221,0.08690154,67,False
1510,5,8774.906495228312,2962.1286265116846,0.5869942,0.51850474,44,False
1520,0,8118.908855258815,2929.0954235053523,0.8109755,0.72849095,34,False
1530,0,7700.498620219342,2931.603656703955,1.4454312,0.8396383,27,False
1540,1,6710.476883202862,2339.3648710707785,1.3937519,0.36810097,26,False
1550,0,5766.71396897748,2228.336599349389,0.94209963,0.47983003,25,False
1560,0,5293.458132449901,1991.1097408229411,0.39182237,0.76870906,34,False
1570,0,6206.669799497956,2340.7088669888017,0.66077113,0.5367508,27,False
1580,3,7400.1333771763875,3114.097300984669,3.0321336,-3.0376313,20,False
1590,2,8535.438945947653,3204.8135671205587,-5.014155,-18.047215,18,False
1600,0,8919.303728430825,3056.3874099989353,-6.5420566,-17.144468,19,False
1610,0,8690.173243382436,2378.692497991281,-8.956929,-11.604231,31,False
1620,0,7891.724209575496,2869.383557491051,-9.988196,-1.4118557,28,False
1630,0,7422.10468802482,2034.8149793040152,-8.346444,1.010619,22,False
1640,0,10130.212732218411,2441.8333276454396,-7.470543,2.6283977,24,False
1650,1,9822.448370951104,2480.4769702619697,7.4611173,11.495308,48,False
1660,2,8548.159217047843,2248.9815472786786,3.0706818,9.767335,49,False
1670,2,8021.007729705788,2509.08150525247,-1.3892725,2.5718882,25,False
1680,62,33192.652952121796,25950.40912972279,-11.346648,1.9590003,44,False
1690,18,11282.927767206524,10934.155294306003,-1.5404221,-4.345109,20,False
1700,11,10232.097829868517,12040.839505615877,-4.327199,-0.4810253,10,False
1710,17,13280.595393279626,10537.747007781123,-4.5770745,-7.00576,6,False
1720,40,28986.364415014174,16398.41327689969,-5.4165254,1.3716103,10,False
1730,7,44277.07071385821,19245.078591681562,-5.1084304,2.6677754,6,False
1740,2,18683.10662068811,6759.053040182478,12.975024,-37.897068,14,False
1750,17,4927.9889407343435,4599.503668875589,1.0948554,-8.0724125,20,False
1760,44,19100.31518064558,4326.3594395288055,-3.5280292,2.2592177,21,False
1770,58,3338.1029043455205,4918.160835108994,-0.44619092,0.00969711,51,False
1780,79,2966.8864150823165,3466.5856400787216,-0.094006434,-0.010069445,45,False
1790,87,2320.106463074486,2667.0789264661817,-0.073423885,0.0022153351,38,False
1800,70,2270.094931935667,2217.702865579607,-0.014662871,0.0042452426,37,False
1810,76,1884.625426974814,1328.7038797264047,5.4677326e-05,-0.0008451674,36,False
1820,72,1734.9121015198436,658.391980510091,-0.00011316935,-0.00016784668,36,False
1830,78,1909.0573590125573,1211.493293419324,-0.0006340875,-0.005167643,36,False
1840,75,1535.0954367725806,811.4567148036917,0.00017166138,-0.00055228337,36,False
1850,75,1365.3347574862364,715.1573253487654,-8.477105e-05,0.0002593994,36,False
1860,72,1730.6614342499229,1110.6358539143241,-0.0019611781,0.0011088053,36,False
1870,0,6.4031242374328485,229660.82806173107,8.6296,57.20332,17,False
1880,0,60.90155991434045,1056.417531092702,0.0,0.0,0,False
1890,0,50.59644256269407,545.8864350760147,0.0,0.0,0,False
1900,0,0.0,0.0,0.0,0.0,0,False
1910,0,5345.610068083904,223022.25291212535,0.0,0.0,0,False
1920,0,7856.297983147024,43604.100197114494,32.779903,-38.16988,14,False
1930,1,9020.163468585257,29683.604936058557,16.601372,-23.11751,15,False
1940,6,9718.390041565526,21602.71820859588,11.957894,-20.659458,14,False
1950,10,11319.79182670777,18495.871863743003,9.604562,-13.465178,17,False
1960,14,11738.582878695366,12684.674375008608,6.270643,-3.2194788,17,False
1970,22,8323.263482552982,6761.20625332492,2.786567,3.9297333,18,False
1980,12,6404.683520674538,2853.7119686471515,2.4009805,2.6841109,18,False
1990,15,10261.299430384048,2141.566716215024,4.093078,1.9389962,18,False
2000,18,9404.091396833614,2764.6920262481317,2.6108603,-0.20436917,13,False
2010,19,11254.871167632262,3061.254971412868,4.4499893,-0.011543274,12,False
2020,14,11640.420568003547,3142.8636623309003,4.660449,-0.039983574,11,False
2030,11,11692.412496999925,2605.9493471669784,5.318916,-0.18969172,11,False
2040,20,10892.82148940301,3270.627768487267,4.214456,-0.045568846,10,False
2050,17,11596.095377324214,2873.1011120390453,5.549326,-0.011333466,8,False
2060,16,10627.830775845088,2660.936301379648,4.9049664,-0.055561066,8,False
2070,14,11273.374162157486,3206.7251207423437,-0.593144,-0.85921806,7,False
2080,13,11490.237726000276,2777.272762981699,8.406706,-1.7232714,16,False
2090,13,11312.622772814446,3114.0960165030237,7.5264673,-0.5039775,18,False
2100,11,10319.269111715228,2643.061860797057,5.6254883,0.04755201,19,False
2110,12,8860.305638069152,2690.2877169551957,4.3526497,0.5710273,19,False
2120,13,3948.140575004897,2881.3382307532033,1.1805369,-0.30625662,18,False
2130,34,23279.078761841072,24686.50019747635,-56.88319,79.92742,11,False
2140,47,3517.598044120448,2496.9144959329305,-0.0075042965,-0.010864742,63,False
2150,45,2940.9258746184,1838.602186444909,-0.007049179,-0.010496521,60,False
2160,49,4597.8407975918435,1923.8539445602412,0.00096735876,-0.005377391,63,False
2170,42,3999.016128999732,1642.5297561992597,0.0030189021,0.003956456,62,False
2180,34,6886.269962759229,1920.591575530831,0.012622356,0.015850067,64,False
2190,44,8520.552505559719,2236.622006508923,0.4351775,0.05580696,63,False
2200,44,6757.366202892958,1633.3205441676168,0.0073333248,0.002991707,62,False
2210,21,5739.25160626366,1678.5904801350448,-4.140948,-0.19501421,62,False
2220,0,4082.001469867447,2456.4014329909514,-10.266115,-2.30689,65,False
2230,0,5492.073196890224,1863.7612508044049,2.856659,-0.7526528,7,False
2240,17,48153.4084463395,20853.544255114044,4.801123,-11.011182,10,False
