frame_nb,letter_count,pixel_norm_diff,hist_norm_diff,x_flow,y_flow,nb_flow_points,is_credit
10,110,16233.160905997329,30899.19827438893,8.397945,-52.443325,16,False
20,2,92692.67010395159,22840.808567123888,1.0335503,24.08891,56,False
30,174,11172.537536298547,29512.552109229728,-17.361103,-92.151566,34,False
40,221,44673.832575681256,7370.9311487762525,4.27076,-0.28178105,42,False
50,230,101910.19565283936,25921.207572179195,-9.776953,15.224106,89,False
60,123,43482.064175933505,5378.556125950532,6.2305527,-4.2795362,37,False
70,96,46589.72607775238,19870.62047345276,3.2524996,-1.2205578,21,False
80,56,56234.43741160749,17328.877170780568,24.779226,3.8585663,26,False
90,73,17235.209195133084,13017.16059668928,0.002762406,0.0006736473,27,False
100,89,16674.709052934028,2324.278382638362,6.771149,-6.927757,27,False
110,85,29077.36232879454,3204.891261805929,-18.082262,-10.159119,21,False
120,71,21765.939125156074,3223.316925156445,-1.0845873,-0.7513729,29,False
130,122,18013.200048853065,4389.946696715121,9.984184,-9.4098215,28,False
140,121,23709.584053711274,2834.0857432336093,0.39275068,-0.17220365,26,False
150,122,17222.215827238957,3490.988112268502,0.79842716,-0.21247074,29,False
160,124,23435.01696180312,3476.3230574847325,0.0031382244,-0.0050907843,27,False
170,111,15733.989735601075,1887.626552048895,0.007904053,0.011763916,25,False
180,138,34176.5881123321,13158.328237279993,-3.592783,14.976854,25,False
190,290,46677.68133701587,6196.561788605032,-15.645787,-15.034851,38,False
200,218,35096.199879759064,3955.1948118898013,-7.043139,1.1243379,72,False
210,258,33102.71256256804,10711.510257662081,16.109589,0.5776313,56,False
220,256,42200.536998952986,5691.155418717714,-4.4733987,1.400322,68,False
230,280,42792.130760222724,7179.104400968132,-2.1895175,-1.0191294,65,False
240,257,29791.22132441032,2707.6103855614087,2.281092,1.4808058,72,False
250,160,27733.32370993423,2449.87305793586,-1.7419512,-1.8846464,74,False
260,143,24592.47549556571,2286.1141703773237,1.9118258,-0.032194056,46,False
270,151,17589.42432258657,1701.216623478621,0.4909186,0.5105355,44,False
280,154,18368.94395440304,1734.24681057801,9.085173,-3.102505,50,False
290,119,36435.71595289435,8961.788883922674,5.9131756,2.1197124,52,False
