frame_nb,letter_count,pixel_norm_diff,hist_norm_diff,x_flow,y_flow,nb_flow_points,is_credit
10,170,24522.417723381193,3055.920156025023,-1.4947536,-3.4609673,20,False
20,135,20451.927024121713,3346.3589167929968,-11.053601,-0.9862248,14,False
30,131,21871.936905541766,2770.3631530902226,-1.4902492,-0.258242,15,False
40,127,21467.93033806473,3438.4028268950688,-9.606042,-4.2111845,9,False
50,132,23043.44670399808,2170.7528647913837,-6.928754,1.4972793,10,False
60,124,22805.321330777166,2312.3135600519236,-4.386092,1.812453,19,False
70,120,18870.360224436627,2389.9535560340914,-0.5835044,0.23224466,12,False
80,388,46948.31120498372,8634.941574787868,2.952598,12.496751,17,False
90,373,23163.284266269322,1666.4933243190626,-0.15086521,0.33754882,100,False
100,259,53236.49494472753,10460.446070794496,1.0197642,-1.168124,97,False
110,406,27588.709339148143,2490.2256925829033,-0.068307266,-0.938457,100,False
120,175,53733.97737000305,9311.112178467189,1.6502849,-4.166122,95,False
130,142,17291.312211628127,869.1938794078109,-0.27206892,2.5381854,98,False
140,149,12449.535091721296,772.2849215153692,-0.040591333,2.3953211,91,False
150,167,11415.165088600339,930.0301070395517,0.2014827,1.4166672,25,False
160,1,60784.46390320474,22969.487891548648,6.766022,19.897469,73,False
170,203,56639.23655029259,23934.32702208274,-8.824287,-2.4631364,19,False
180,233,2902.280310376653,2587.999613601208,-0.21320401,0.08408984,39,False
190,20,68578.16494336954,25726.77099832002,-1.9744674,10.964214,36,False
200,27,63790.74134229826,23196.32901991175,3.2084746,1.3669251,98,False
210,1,36585.49323160753,13491.590269497514,13.88138,10.318081,86,False
220,142,59144.60713370239,15838.390195976357,47.2352,-13.653914,6,False
230,76,80484.4802865745,18127.01255033493,-0.5164309,19.92916,75,False
240,26,45145.2588762098,9754.423714397484,-1.1089518,6.7625318,90,False
250,114,33331.03972275693,13987.723474532944,-25.229774,-29.686016,13,False
260,62,33379.61096238241,22476.086403108526,-14.3129635,6.151649,32,False
270,68,7044.148209684405,1407.9126393352678,1.8246865,3.2799463,31,False
280,7,16294.48707385415,16397.884680653173,35.343002,22.496342,16,False
290,0,11813.170107976945,7596.790374888595,1.8967489,-11.214971,3,False
300,4,5937.047245895892,4461.290620437095,0.2262764,-8.315195,4,False
310,71,48675.732670397476,17041.07261882303,1.6152443,25.997065,5,False
320,65,10386.912005018623,1366.1961791777928,2.4731557,0.78662664,38,False
330,58,7532.728390165146,2080.824836453083,0.47371864,-0.6778908,15,False
340,54,8293.573717041405,1585.971626480121,2.703214,-0.32656512,30,False
350,60,7919.598979746386,2146.025628924315,0.6969537,-0.47794834,25,False
360,55,11504.207578099415,2092.63374721904,0.6305748,4.483232,17,False
370,52,11257.75386122827,1587.6687311904836,-1.4474082,1.3601606,37,False
380,0,16310.898074600307,23565.212241777073,24.710756,-14.051886,17,False
390,0,3719.2604103504236,4752.392660544791,0.49212036,-0.11402206,5,False
400,0,3286.342952279935,2573.4463273983392,0.013693674,0.14260319,7,False
410,76,51252.30199708107,24569.754536828405,-13.243495,-18.816433,7,False
420,70,7937.612865339302,1688.966547922131,-4.0427976,0.32380623,14,False
430,0,17468.16716201216,28861.79710274466,38.834595,37.701557,12,False
440,0,7271.0423599371225,3541.785707803339,-4.851023,-7.058775,12,False
450,0,5046.5424797578,3400.8122559176945,0.1326561,0.3524742,6,False
460,0,5821.161825615227,3345.913627097986,-0.38664398,-0.07971954,5,False
470,0,5609.635727923873,2810.4067321297107,-0.08618355,-2.3743336,8,False
480,0,3608.251515623599,2123.7038399927615,0.5273339,-0.34201226,7,False
490,0,2790.6773371351983,2117.2774971646963,-0.26082176,-0.60116607,7,False
500,0,17292.71945068213,9722.217751110084,-2.6917586,9.732269,5,False
510,0,15739.689514091438,3990.280190663307,3.145518,-50.376984,6,False
