frame_nb,letter_count,pixel_norm_diff,hist_norm_diff,x_flow,y_flow,nb_flow_points,is_credit
10,0,41195.59961937682,34373.53022312372,8.580258,10.276318,9,False
20,5,29028.826793379027,17916.450150629727,19.330582,3.1358228,14,False
30,1,18838.151793634108,16473.78262573596,0.5750994,22.252707,7,False
40,0,18108.45056872619,11067.88796473835,-40.935028,-6.857027,17,False
50,1,54235.46510356484,16742.407473239924,-33.978786,-11.489319,6,False
60,0,33587.27291698449,15582.384862401519,137.84494,-30.724243,5,False
70,0,19945.255826887755,13991.109033954384,49.030136,-5.705517,2,False
80,0,8012.282758365433,38025.702518165264,0.30540848,-50.45966,4,False
90,2,2114.5637848029082,23959.779297814912,45.948734,70.574356,4,False
100,0,12756.11304434074,24591.564569990256,2.5010834,2.0749054,2,False
110,0,171618.76467915738,65204.660907024125,-113.14951,111.28901,3,False
120,5,42.261093218230876,40725.792760853656,0.0,0.0,0,False
130,43,1092.9583706619387,43804.551589988914,-1.253134,-8.841076,18,False
140,38,5723.4417093214115,24410.981012650842,-0.0065419334,-0.032434464,56,False
150,41,5773.285806193904,2018.5301583082676,0.07738347,-0.052709747,57,False
160,40,5127.035400696976,2558.7059229227575,0.04189437,-0.04423223,56,False
170,32,4689.740291316781,2381.278648121635,0.0644084,-0.060828898,58,False
180,38,4482.807490847672,3185.547362699227,0.02091411,-0.04981788,59,False
190,36,3987.0255830631436,1577.3782044899694,-0.0064838952,-0.046229225,56,False
200,34,3862.1785303116167,2602.74316827458,0.041223988,-0.04219713,58,False
210,19,2260.971914907392,232701.61093554983,-14.724517,-5.5384173,54,False
220,27,4229.663461789838,311.5605880081754,0.3456908,0.021862939,21,False
230,27,107.08874824182044,93.6269192059634,0.00077819824,0.0012518842,23,False
240,25,194.71260873400058,115.25623627379127,0.0008730681,0.0005851414,23,False
250,27,8.94427190999916,7.211102550927978,-8.226478e-05,-0.00011609948,23,False
260,27,5.5677643628300215,8.602325267042627,3.317128e-05,-4.7103218e-05,23,False
270,27,102.38163897887159,62.20932405998316,0.00024745776,0.00081402325,23,False
280,28,8.888194417315589,5.830951894845301,-9.4206436e-05,-0.00012074346,23,False
290,27,25.079872407968907,34.438350715445125,-0.00011410921,-0.00020632536,23,False
300,20,83.78544026261365,305.41119822298594,-0.011907163,-0.002168075,23,False
310,15,55.06359959174482,222.16660415102896,-0.038876742,-0.008032757,23,False
320,0,4.358898943540674,2467.7333729558386,-2.7076874,-3.3792217,24,False
330,0,0.0,100.40916292848975,0.0,0.0,0,False
340,0,0.0,0.0,0.0,0.0,0,False
350,0,5.477225575051661,42.42640687119285,0.0,0.0,0,False
360,0,4345.742974452125,202060.65521026106,0.0,0.0,0,False
370,1,5325.200184030644,33874.912752655175,1.6065674,-5.128662,2,False
380,4,5536.385915017124,15757.036586871276,4.5893707,0.25602722,2,False
390,4,4234.886893412857,6962.782777022417,3.03273,-1.006607,2,False
400,0,12234.671266527761,34544.70234348532,-21.65149,-13.358459,2,False
410,0,4285.458551893835,6767.318819148393,-0.8927358,0.23644002,3,False
420,0,4440.997523079696,4948.884520778394,10.216034,4.0940065,5,False
430,0,2623.3697795011667,2929.088254047665,2.7479768,0.5995941,5,False
440,0,2946.3042952145997,4480.492160466303,0.4791298,2.8023987,4,False
450,0,3572.5314554248503,3927.443188640671,0.42679214,-2.988636,4,False
460,0,2278.347427413124,2100.6027706351338,1.8760223,0.007060242,5,False
